t,y,x,u,u_pred,psi_x_pred,psi_xx_pred,psi_y_pred,psi_yy_pred,w_pred,u_in_ns_pred,v_pred,w_t_pred,w_x_pred,w_xx_pred,w_y_pred,w_yy_pred,v,u_true,v_true
1,1.5102,3.33333,1.18345,1.2024281,0.1918579,0.106667146,1.1809942,-0.0950999,-0.011567242,1.1809942,-0.19893244,-0.099779464,0.19067349,-0.25887772,0.6439885,-1.4050255,-0.18422,1.12973,-0.20092
1,1.5102,3.40404,1.34689,1.216737,0.19889621,0.092278376,1.1702915,-0.09353851,0.001260132,1.1702915,-0.20560642,-0.08142663,0.1720462,-0.26666757,0.61398256,-1.3500316,-0.13497,1.11554,-0.20688
1,1.5102,3.47475,1.06225,1.2314794,0.20489079,0.07715671,1.1585761,-0.089913696,0.012756988,1.1585761,-0.21119936,-0.063138925,0.153141,-0.2668332,0.58515066,-1.2859502,-0.22369,1.101,-0.21164
1,1.5102,3.54545,0.83349,1.2465767,0.20979194,0.061392564,1.14591,-0.08431395,0.022921387,1.14591,-0.21568564,-0.045347337,0.13447838,-0.26000348,0.55736715,-1.2129394,-0.29381,1.08625,-0.21525
1,1.5102,3.61616,0.96208,1.261954,0.21355881,0.045064215,1.1323569,-0.07685424,0.03179002,1.1323569,-0.21905136,-0.02842755,0.11652184,-0.24690728,0.53042066,-1.1312288,-0.2517,1.0714,-0.21772
1,1.5102,3.68687,1.06547,1.2775283,0.21615325,0.028252563,1.117991,-0.06767938,0.03942682,1.117991,-0.22129107,-0.01271214,0.09968961,-0.22834077,0.50405174,-1.0411988,-0.21632,1.05656,-0.2191
1,1.5102,3.75758,1.02735,1.2932223,0.21754494,0.011035805,1.1028911,-0.05695888,0.045923077,1.1028911,-0.22240901,0.001522209,0.084339105,-0.20514011,0.47795507,-0.9433653,-0.22385,1.04172,-0.21939
1,1.5102,3.82828,0.96552,1.3089534,0.21770643,-0.006508042,1.087146,-0.044887383,0.051395424,1.087146,-0.22241642,0.014050518,0.07076943,-0.17816654,0.4518037,-0.8384192,-0.23793,1.02717,-0.21877
1,1.5102,3.89899,0.91012,1.3246484,0.21661837,-0.024305563,1.0708411,-0.031672873,0.055978436,1.0708411,-0.22133328,0.024706038,0.059213467,-0.1482783,0.42525402,-0.72718364,-0.249,1.01268,-0.21712
1,1.5102,3.9697,1.03691,1.3402283,0.21426499,-0.042275704,1.0540757,-0.01754517,0.059820876,1.0540757,-0.21918206,0.033368137,0.04984813,-0.11635236,0.3979879,-0.6107108,-0.20264,0.99846,-0.2146
1,1.5102,4.0404,1.01043,1.3556184,0.21063796,-0.060334694,1.036955,-0.002747371,0.06308206,1.036955,-0.21599357,0.039968763,0.04278703,-0.0832717,0.36972037,-0.4902418,-0.20318,0.98452,-0.21123
1,1.5102,4.11111,0.67768,1.3707485,0.20573296,-0.078404576,1.0195808,0.012477656,0.06592692,1.0195808,-0.21179886,0.044491522,0.038079653,-0.049912993,0.34020472,-0.36713916,-0.29818,0.97087,-0.20705
1,1.5102,4.18182,0.88168,1.3855476,0.19955185,-0.09639751,1.0020683,0.027875649,0.068521865,1.0020683,-0.20663407,0.046967756,0.03571389,-0.017173264,0.30927235,-0.2429683,-0.22567,0.95756,-0.20209
1,1.5102,4.25253,1.07549,1.3999496,0.1921044,-0.11422755,0.98453397,0.043196704,0.07103084,0.98453397,-0.20053619,0.047477502,0.035615053,0.014048236,0.27682805,-0.11940159,-0.1557,0.94453,-0.1964
1,1.5102,4.32323,1.01726,1.4138848,0.1834053,-0.13180383,0.9670991,0.05819548,0.07360835,0.9670991,-0.19354507,0.04615119,0.037643008,0.042849164,0.2428723,0.001793711,-0.16345,0.93186,-0.19
1,1.5102,4.39394,1.18402,1.4272983,0.1734739,-0.14904365,0.94988245,0.072643615,0.076400034,0.94988245,-0.18569782,0.043165807,0.04159687,0.068349555,0.20748411,0.118873134,-0.10062,0.91959,-0.18281
1,1.5102,4.46465,1.04011,1.4401274,0.16233747,-0.1658547,0.9330088,0.086324476,0.07953023,0.9330088,-0.17703454,0.038748126,0.04721118,0.089685544,0.17085673,0.23007055,-0.13385,0.90768,-0.17501
1,1.5102,4.53535,0.79666,1.4523137,0.15003256,-0.18214655,0.9166061,0.09903936,0.08310719,0.9166061,-0.16759507,0.033170674,0.05416152,0.106045365,0.13327846,0.33370823,-0.19746,0.89611,-0.16655
1,1.5102,4.60606,0.96826,1.4638091,0.1365945,-0.19783376,0.9007928,0.11062166,0.0872121,0.9007928,-0.15741418,0.026746636,0.062072493,0.11670299,0.09511169,0.4283093,-0.1314,0.88492,-0.15731
1,1.5102,4.67677,1.03503,1.4745588,0.12207112,-0.21282478,0.8856931,0.12092688,0.0918979,0.8856931,-0.14653057,0.01983077,0.07051657,0.12103422,0.056816164,0.5125608,-0.09742,0.87415,-0.14742
1,1.5102,4.74747,0.61935,1.4845138,0.10651738,-0.2270278,0.87142736,0.12984206,0.097185746,0.87142736,-0.13498047,0.012810747,0.079027444,0.11856048,0.01891854,0.5854182,-0.21284,0.86383,-0.13685
1,1.5102,4.81818,0.47347,1.493632,0.08998791,-0.24035576,0.85810286,0.13729203,0.10306373,0.85810286,-0.12279538,0.006095182,0.08711444,0.10897641,-0.018021144,0.6461799,-0.24382,0.85397,-0.12555
1,1.5102,4.88889,1.24024,1.5018653,0.07254939,-0.2527141,0.8458292,0.1432309,0.1094832,0.8458292,-0.110008664,0.000110934,0.09426876,0.09218022,-0.053394165,0.6944446,0.00945,0.8446,-0.11352
1,1.5102,4.9596,0.78984,1.5091751,0.05427364,-0.2640103,0.8347024,0.14764942,0.11636089,0.8347024,-0.09665319,-0.004713825,0.09998301,0.06829359,-0.086589016,0.73018026,-0.11506,0.83576,-0.10079
1,1.5102,5.0303,0.93271,1.5155213,0.035242725,-0.27414757,0.8248131,0.15057114,0.12357643,0.8248131,-0.082761414,-0.007961182,0.10376759,0.037682075,-0.11700087,0.75370336,-0.05464,0.82745,-0.08735
1,1.5102,5.10101,0.83834,1.5208666,0.015536444,-0.2830331,0.8162355,0.1520548,0.1309783,0.8162355,-0.068359636,-0.009237277,0.105166994,0.00093793,-0.14406975,0.765679,-0.06747,0.81971,-0.07326
1,1.5102,5.17172,0.69406,1.5251768,-0.004751429,-0.2905691,0.80903465,0.15218593,0.13838317,0.80903465,-0.053480823,-0.008185548,0.10377519,-0.041102603,-0.16727881,0.7670664,-0.09537,0.81258,-0.05853
1,1.5102,5.24242,0.89983,1.5284195,-0.025519317,-0.29665902,0.80326265,0.15107965,0.14557937,0.80326265,-0.03815829,-0.004501852,0.099254355,-0.08738985,-0.18618277,0.75909024,-0.01414,0.80592,-0.04333
1,1.5102,5.31313,0.46586,1.530563,-0.0466659,-0.30121103,0.7989552,0.1488722,0.15233883,0.7989552,-0.022420293,0.002054942,0.091345206,-0.1367162,-0.20043221,0.74317336,-0.13157,0.79971,-0.0278
1,1.5102,5.38384,0.94591,1.5315807,-0.06807808,-0.3041334,0.79613435,0.14571978,0.1584136,0.79613435,-0.006303916,0.011651811,0.0798804,-0.1877172,-0.2097684,0.7208833,0.03512,0.79367,-0.0122
1,1.5102,5.45455,0.69638,1.5314463,-0.08963636,-0.30534297,0.7948069,0.14179292,0.16355005,0.7948069,0.010152446,0.02437188,0.06479272,-0.2389497,-0.21404116,0.6938575,-0.0251,0.7879,0.00335
1,1.5102,5.52525,0.9295,1.530139,-0.11121437,-0.30476373,0.7949637,0.13727224,0.1674915,0.7949637,0.026904093,0.04020976,0.046120264,-0.2889311,-0.2132102,0.6637457,0.06457,0.78243,0.01886
1,1.5102,5.59596,1.07837,1.5276363,-0.13268952,-0.30233064,0.7965826,0.13234022,0.16999042,0.7965826,0.043908354,0.059076577,0.02399781,-0.33622357,-0.20734337,0.63212585,0.12791,0.77722,0.03431
1,1.5102,5.66667,0.84749,1.523924,-0.15392523,-0.29799268,0.7996229,0.127183,0.17080967,0.7996229,0.061107893,0.08078899,-0.001332287,-0.37944654,-0.19661227,0.60048324,0.07305,0.77268,0.04979
1,1.5102,5.73737,1.22229,1.5189914,-0.1747828,-0.2917156,0.8040335,0.121981114,0.16973448,0.8040335,0.07843876,0.10507887,-0.029533435,-0.41734993,-0.18128614,0.57014763,0.20645,0.76937,0.06567
1,1.5102,5.80808,0.58217,1.5128306,-0.19513045,-0.28348053,0.80975026,0.11690556,0.16657495,0.80975026,0.09583409,0.13161336,-0.060199544,-0.4488712,-0.1617101,0.5422489,0.02443,0.76764,0.08208
1,1.5102,5.87879,0.50373,1.505439,-0.21482676,-0.27329227,0.8166962,0.11211769,0.16117458,0.8166962,0.113209955,0.15998182,-0.092841946,-0.47313818,-0.13830648,0.517726,0.01697,0.768,0.09911
1,1.5102,5.94949,0.86625,1.4968245,-0.23373088,-0.26117784,0.824783,0.10776483,0.153413,0.824783,0.13047038,0.18972139,-0.1269193,-0.48951262,-0.11155526,0.49730226,0.14632,0.77069,0.11662
1,1.5102,6.0202,0.91991,1.4869947,-0.25171494,-0.24718206,0.8339176,0.10397566,0.14320639,0.8339176,0.14751433,0.22034279,-0.16186835,-0.4976056,-0.08196436,0.48148167,0.17928,0.77589,0.13452
1,1.5102,6.09091,0.94652,1.4759705,-0.2686448,-0.23137839,0.84399664,0.10086334,0.13051505,0.84399664,0.16422044,0.2513191,-0.19709198,-0.49727118,-0.050076813,0.470578,0.20311,0.7835,0.15244
1,1.5102,6.16162,0.52058,1.463782,-0.2843962,-0.21386075,0.8549126,0.09852008,0.11534067,0.8549126,0.18045443,0.28211948,-0.2319961,-0.48860273,-0.016442303,0.46471974,0.0853,0.79332,0.17007
1,1.5102,6.23232,0.87816,1.450468,-0.29884952,-0.19474886,0.8665519,0.0970192,0.09772966,0.8665519,0.19606623,0.3122129,-0.26599628,-0.47192365,0.018389424,0.46387753,0.2098,0.80514,0.18711
1,1.5102,6.30303,0.95137,1.4360745,-0.3119012,-0.17417428,0.8788054,0.09641413,0.07776015,0.8788054,0.2108982,0.34110397,-0.29855382,-0.44775003,0.053898733,0.46789312,0.24457,0.81861,0.20331
1,1.5102,6.37374,1.06457,1.4206654,-0.32345033,-0.15229426,0.8915572,0.0967401,0.055554166,0.8915572,0.22477253,0.36831504,-0.32915697,-0.41677672,0.089578986,0.47650102,0.29028,0.83316,0.21835
1,1.5102,6.44444,0.90988,1.4043164,-0.33341074,-0.12928385,0.90469426,0.09801254,0.03127131,0.90469426,0.2374994,0.393413,-0.35734993,-0.37984216,0.12495776,0.4893537,0.25109,0.8486,0.23204
1,1.5102,6.51515,1.20226,1.3871114,-0.34170982,-0.105319396,0.918109,0.10023234,0.005087055,0.918109,0.24888508,0.41602886,-0.38275144,-0.3378714,0.15962034,0.5060561,0.34935,0.8646,0.24439
1,1.5102,6.58586,1.05152,1.3691558,-0.34828684,-0.08059793,0.9316951,0.10338199,-0.022784062,0.9316951,0.2587216,0.43584096,-0.40503663,-0.29187456,0.19318135,0.52616864,0.30832,0.88096,0.2553
1,1.5102,6.65657,0.93464,1.3505648,-0.35309494,-0.05531798,0.945352,0.10743166,-0.05211368,0.945352,0.26679942,0.45259625,-0.4239577,-0.24288689,0.22531337,0.5492395,0.27599,0.8975,0.26444
1,1.5102,6.72727,0.74037,1.3314742,-0.35610133,-0.029685203,0.95898163,0.1123373,-0.08265209,0.95898163,0.27290773,0.46610445,-0.4393379,-0.19195248,0.25573245,0.5748069,0.21776,0.91497,0.27203
1,1.5102,6.79798,0.99694,1.3120244,-0.3572887,-0.003892023,0.9725005,0.11804655,-0.11415453,0.9725005,0.27684394,0.47624815,-0.45107862,-0.14006127,0.2842193,0.6024293,0.29772,0.9327,0.27776
1,1.5102,6.86869,1.14708,1.2923789,-0.35665226,0.021861056,0.9858265,0.12449581,-0.14635687,0.9858265,0.2784099,0.4829686,-0.45914534,-0.0881682,0.3105926,0.6316693,0.34285,0.95091,0.28188
1,1.5102,6.93939,0.91813,1.2727144,-0.35420305,0.047383085,0.9988848,0.13161336,-0.17899644,0.9988848,0.2774255,0.48626813,-0.4635676,-0.03714952,0.33471915,0.66210884,0.26737,0.96974,0.28341
1,1.5102,7.0101,0.67145,1.2532129,-0.34996158,0.07250159,1.0116134,0.13932504,-0.21182662,1.0116134,0.27373105,0.48620746,-0.46443677,0.012234518,0.3565201,0.69336957,0.1837,0.98913,0.28244
1,1.5102,7.08081,0.75215,1.2340705,-0.3439633,0.0970477,1.023955,0.14754924,-0.24459694,1.023955,0.26719207,0.48289514,-0.46189204,0.05931034,0.37594837,0.7250882,0.19828,1.0092,0.27818
1,1.5102,7.15152,0.98515,1.2154956,-0.33625415,0.12086932,1.0358607,0.15620178,-0.27707112,1.0358607,0.25770622,0.47648254,-0.4561168,0.1035238,0.3929978,0.7569302,0.25655,1.02977,0.27042
1,1.5102,7.22222,1.02988,1.1976997,-0.3268917,0.14382766,1.0472867,0.16519727,-0.30902493,1.0472867,0.24520966,0.46715987,-0.4473313,0.14443417,0.4076932,0.7885914,0.25212,1.05073,0.2586
1,1.5102,7.29293,1.04539,1.1808916,-0.31593856,0.1658107,1.0582054,0.1744525,-0.3402632,1.0582054,0.2296726,0.45513934,-0.4357775,0.18173113,0.42009348,0.81980455,0.23392,1.07189,0.24216
1,1.5102,7.36364,1.16972,1.1652898,-0.30346826,0.18671268,1.0685883,0.18388107,-0.37059376,1.0685883,0.2111151,0.44065878,-0.42172113,0.21519642,0.43027744,0.8503172,0.2447,1.09296,0.22084
1,1.5102,7.43434,1.25237,1.1511078,-0.2895628,0.20644708,1.0784154,0.19339906,-0.39984614,1.0784154,0.18960229,0.4239706,-0.4054397,0.24471761,0.43834367,0.8799061,0.23762,1.11359,0.19448
1,1.5102,7.50505,0.98902,1.138545,-0.2743034,0.22495279,1.0876771,0.20292829,-0.42788106,1.0876771,0.1652387,0.4053272,-0.3872085,0.2702854,0.44441068,0.908383,0.1183,1.13342,0.16319
1,1.5102,7.57576,1.19454,1.1278028,-0.25778046,0.24217647,1.0963652,0.21238959,-0.45456606,1.0963652,0.13818221,0.3849889,-0.36730778,0.29195863,0.44860473,0.9355737,0.14051,1.15197,0.12728
1,1.5102,7.64646,1.2693,1.1190635,-0.24008828,0.25808153,1.1044781,0.22170816,-0.47978967,1.1044781,0.10863748,0.36321232,-0.34601134,0.30986694,0.4510631,0.96132535,0.11847,1.16893,0.08727
1,1.5102,7.71717,0.88715,1.1124938,-0.2213163,0.27265236,1.1120213,0.23081622,-0.5034686,1.1120213,0.07683822,0.34023687,-0.3235736,0.3242025,0.45192704,0.9855169,-0.04792,1.18353,0.04421
1,1.5102,7.78788,1.02139,1.1082441,-0.20156185,0.28588146,1.1190003,0.23964693,-0.5255284,1.1190003,0.043068573,0.3162983,-0.30024183,0.3351931,0.45134032,1.008037,-0.05483,1.19539,-0.00074
1,1.5102,7.85859,1.16408,1.1064427,-0.18091866,0.29777393,1.1254283,0.24813886,-0.5459128,1.1254283,0.007641615,0.29161474,-0.27624342,0.34310058,0.44944772,1.0287939,-0.05875,1.20405,-0.04632
1,1.5102,7.92929,1.1384,1.1071941,-0.15948464,0.3083455,1.1313162,0.25623548,-0.564581,1.1313162,-0.029095776,0.26639095,-0.2517902,0.34820643,0.4463885,1.0477138,-0.11246,1.20889,-0.09055
1,1.59184,1.07071,1.31654,1.2122605,-0.030972067,-0.02986773,1.1469516,0.21549483,-0.1856271,1.1469516,0.055729482,-0.074107565,0.001891822,0.025645772,1.0882804,-0.90070355,0.10683,1.15898,0.05786
1,1.59184,1.14141,1.33511,1.208361,-0.032980748,-0.026765224,1.1467228,0.2122233,-0.18545808,1.1467228,0.054557566,-0.06796068,0.002495025,-0.007659905,1.0821332,-0.92475134,0.109,1.15966,0.05447
1,1.59184,1.21212,1.10443,1.20455,-0.034729134,-0.022483602,1.1471962,0.20780827,-0.18532467,1.1471962,0.053215966,-0.06062342,0.00096448,-0.034361523,1.0755341,-0.94920117,0.03393,1.16055,0.05138
1,1.59184,1.28283,1.33518,1.2008402,-0.03612954,-0.016897863,1.1483753,0.20225716,-0.1853593,1.1483753,0.051654596,-0.052551612,-0.002161104,-0.052455917,1.0687807,-0.97349524,0.10245,1.16174,0.04854
1,1.59184,1.35354,1.27644,1.1972506,-0.03708611,-0.009927167,1.1502515,0.19557923,-0.18565206,1.1502515,0.049815275,-0.04428575,-0.006213445,-0.060368173,1.0621591,-0.99722064,0.08102,1.1633,0.04585
1,1.59184,1.42424,1.14679,1.1938046,-0.03749983,-0.00154542,1.1528062,0.1877873,-0.18624188,1.1528062,0.04763408,-0.036423024,-0.010433761,-0.05711448,1.0559157,-1.0201277,0.0375,1.16524,0.04323
1,1.59184,1.49495,0.79611,1.1905248,-0.037271958,0.008218361,1.1560048,0.17889392,-0.18711229,1.1560048,0.045040585,-0.029577985,-0.014019758,-0.042426616,1.0502248,-1.0421462,-0.07494,1.16767,0.04055
1,1.59184,1.56566,1.04439,1.1874458,-0.036307383,0.01926979,1.1597992,0.16892096,-0.18819076,1.1597992,0.041963685,-0.024347635,-0.016176147,-0.016833393,1.045173,-1.0633559,-0.00155,1.17055,0.03767
1,1.59184,1.63636,1.15427,1.1846043,-0.034520186,0.03145274,1.1641276,0.15789656,-0.18934931,1.1641276,0.038332853,-0.021263573,-0.016174385,0.018322427,1.0407373,-1.083966,0.02839,1.17384,0.03447
1,1.59184,1.70707,1.42776,1.1820396,-0.03183786,0.044558488,1.1689123,0.14585434,-0.19041282,1.1689123,0.03407932,-0.020748625,-0.013408016,0.060966216,1.0367719,-1.1042792,0.1086,1.17754,0.03083
1,1.59184,1.77778,1.20456,1.1798002,-0.028203465,0.0583241,1.1740625,0.13284549,-0.19116959,1.1740625,0.029144024,-0.023084529,-0.007439609,0.10839785,1.0330172,-1.1246113,0.03378,1.18157,0.02664
1,1.59184,1.84848,0.99123,1.1779357,-0.023581682,0.072448276,1.179476,0.118935466,-0.19138375,1.179476,0.023478698,-0.028380966,0.00195965,0.15749773,1.029109,-1.1452539,-0.03872,1.18586,0.02177
1,1.59184,1.91919,1.49578,1.1764987,-0.017957525,0.08660989,1.1850395,0.10420148,-0.19081137,1.1850395,0.017047914,-0.03656482,0.014794534,0.20499316,1.0245962,-1.1664158,0.11112,1.19026,0.01616
1,1.59184,1.9899,1.06394,1.1755437,-0.01134051,0.10047197,1.1906327,0.08874384,-0.18921581,1.1906327,0.009834805,-0.047377273,0.030835973,0.2476713,1.0189818,-1.1881816,-0.03092,1.19466,0.00971
1,1.59184,2.06061,1.48638,1.1751261,-0.003763621,0.1137043,1.1961299,0.07268078,-0.18638508,1.1961299,0.001840744,-0.060388654,0.049638953,0.2826617,1.0117528,-1.2104805,0.0917,1.1989,0.00235
1,1.59184,2.13131,0.88688,1.1753011,0.004716105,0.12599465,1.2014039,0.05615165,-0.18214631,1.2014039,-0.00691052,-0.07502474,0.07057071,0.3076394,1.0024266,-1.2330854,-0.10404,1.2028,-0.00585
1,1.59184,2.20202,1.17603,1.1761203,0.01402471,0.13706775,1.20633,0.03930551,-0.17637326,1.20633,-0.016379273,-0.09061313,0.09286783,0.3209979,0.9905791,-1.2556293,-0.02434,1.20624,-0.01496
1,1.59184,2.27273,1.07912,1.1776332,0.024065826,0.14668535,1.2107868,0.022315742,-0.16900109,1.2107868,-0.026503101,-0.106416084,0.115672015,0.32191727,0.9758904,-1.277612,-0.06526,1.20902,-0.02489
1,1.59184,2.34343,0.84935,1.1798816,0.034728628,0.1546583,1.2146596,0.005367038,-0.16002534,1.2146596,-0.037200496,-0.12168464,0.13809656,0.31039587,0.95816314,-1.2984474,-0.148,1.211,-0.03559
1,1.59184,2.41414,1.44779,1.1829053,0.045894194,0.16085474,1.217845,-0.01135294,-0.1495018,1.217845,-0.04837931,-0.13570909,0.15928917,0.28718457,0.9373315,-1.3175117,0.02635,1.21204,-0.04692
1,1.59184,2.48485,1.25027,1.1867325,0.057432763,0.16519022,1.2202487,-0.027644243,-0.13754597,1.2202487,-0.059930798,-0.14784993,0.17846696,0.25368088,0.9134763,-1.3341607,-0.04691,1.21201,-0.0588
1,1.59184,2.55556,1.53331,1.1913861,0.06921104,0.16763285,1.2217903,-0.043306593,-0.12432626,1.2217903,-0.07173716,-0.15757655,0.1949665,0.21177079,0.88681537,-1.3477858,0.02919,1.21084,-0.07104
1,1.59184,2.62626,1.54549,1.1968794,0.08109325,0.1681948,1.222403,-0.058143035,-0.110051766,1.222403,-0.08367336,-0.16448738,0.20826751,0.163662,0.85768926,-1.357836,0.02126,1.20844,-0.0835
1,1.59184,2.69697,1.13764,1.2032187,0.092951976,0.16692644,1.2220342,-0.07196777,-0.09495867,1.2220342,-0.09561671,-0.16832589,0.21801811,0.111677445,0.82652235,-1.3638313,-0.11689,1.20488,-0.09599
1,1.59184,2.76768,1.15301,1.2103986,0.10465867,0.16390821,1.2206432,-0.08460036,-0.079307854,1.2206432,-0.10743815,-0.16897455,0.22402428,0.05813379,0.7938234,-1.365375,-0.12298,1.19988,-0.10841
1,1.59184,2.83838,1.39115,1.2184057,0.11609144,0.15924317,1.2182033,-0.09587451,-0.063368656,1.2182033,-0.119013004,-0.16645408,0.22625352,0.005187482,0.7601414,-1.3621503,-0.05909,1.19377,-0.12044
1,1.59184,2.90909,1.6051,1.2272205,0.12714134,0.15304692,1.2147009,-0.10564711,-0.04739981,1.2147009,-0.13022523,-0.1609038,0.22481595,-0.045292094,0.72601986,-1.3539097,-0.00194,1.18643,-0.13207
1,1.59184,2.9798,1.23582,1.2368104,0.13770254,0.14544436,1.210133,-0.113788396,-0.031655967,1.210133,-0.14096111,-0.1525663,0.2199434,-0.09174005,0.6919993,-1.3404605,-0.12508,1.17797,-0.14306
1,1.59184,3.05051,1.24097,1.2471411,0.14767976,0.136562,1.2045074,-0.120193146,-0.016368859,1.2045074,-0.15111779,-0.14176314,0.21196559,-0.13295864,0.6585719,-1.3216501,-0.13079,1.16847,-0.15332
1,1.59184,3.12121,1.38528,1.2581648,0.15698642,0.12652484,1.1978414,-0.12477908,-0.001745753,1.1978414,-0.16060017,-0.12887396,0.20128545,-0.16810413,0.62616795,-1.2973505,-0.0922,1.15809,-0.16282
1,1.59184,3.19192,1.29457,1.269834,0.16554692,0.11544847,1.1901585,-0.1274901,0.012041636,1.1901585,-0.16932745,-0.114307545,0.18834884,-0.19668083,0.59512496,-1.2674289,-0.1255,1.14684,-0.17142
1,1.59184,3.26263,1.22117,1.2820914,0.17329098,0.103445105,1.1814915,-0.12829377,0.024848662,1.1814915,-0.17722686,-0.098492704,0.17363098,-0.21847172,0.5657019,-1.2317612,-0.1522,1.13495,-0.179
1,1.59184,3.33333,1.12961,1.2948747,0.180156,0.09061993,1.1718802,-0.12718448,0.03656455,1.1718802,-0.1842362,-0.081856936,0.15761444,-0.23350517,0.5380581,-1.1902173,-0.1833,1.12244,-0.18553
1,1.59184,3.40404,1.05835,1.3081224,0.18608859,0.07706487,1.1613654,-0.12418171,0.04711684,1.1613654,-0.19030757,-0.06480497,0.1407651,-0.24200569,0.51224333,-1.1426467,-0.20694,1.10959,-0.19101
1,1.59184,3.47475,1.20141,1.3217648,0.19103964,0.06287036,1.1499978,-0.119332746,0.056462385,1.1499978,-0.1954017,-0.047723785,0.123535536,-0.24432905,0.48822054,-1.0889211,-0.1628,1.0963,-0.19547
1,1.59184,3.54545,1.22176,1.3357296,0.19496606,0.048122257,1.1378334,-0.11271003,0.06458777,1.1378334,-0.19948952,-0.030968485,0.10634938,-0.24092756,0.46586382,-1.0289395,-0.1557,1.08281,-0.19888
1,1.59184,3.61616,1.29529,1.3499507,0.19783323,0.03289635,1.1249253,-0.10440752,0.071511164,1.1249253,-0.20255443,-0.014850994,0.08958899,-0.23230797,0.44495678,-0.9626164,-0.13099,1.0692,-0.20127
1,1.59184,3.68687,1.38856,1.364351,0.19960909,0.01727161,1.1113386,-0.09454754,0.07727593,1.1113386,-0.20458597,0.00034718,0.0736068,-0.21900728,0.42522413,-0.88996357,-0.09914,1.05554,-0.20266
1,1.59184,3.75758,0.92775,1.3788587,0.20026769,0.00132471,1.0971391,-0.083271466,0.08194675,1.0971391,-0.20558427,0.014384657,0.0587142,-0.2015754,0.4063367,-0.811082,-0.23852,1.04185,-0.20305
1,1.59184,3.82828,1.10338,1.3933984,0.19979088,-0.014865639,1.0823998,-0.07074505,0.08561069,1.0823998,-0.20555605,0.027054781,0.04518626,-0.18056917,0.3879298,-0.72621244,-0.17927,1.02837,-0.20258
1,1.59184,3.89899,1.08931,1.4079027,0.1981618,-0.031227594,1.0671924,-0.057146426,0.08837402,1.0671924,-0.2045156,0.038193107,0.033251595,-0.15654136,0.36961216,-0.6357058,-0.17803,1.01491,-0.20115
1,1.59184,3.9697,0.87833,1.4222977,0.19537239,-0.04768122,1.0515972,-0.042674188,0.09035541,1.0515972,-0.202482,0.047663715,0.023105808,-0.13006313,0.35100076,-0.54012454,-0.23724,1.00169,-0.1989
1,1.59184,4.0404,0.96303,1.4365132,0.19141883,-0.06414577,1.0357012,-0.027541531,0.09168731,1.0357012,-0.19948055,0.055365816,0.014902879,-0.10172836,0.33173013,-0.44021916,-0.20381,0.9887,-0.19584
1,1.59184,4.11111,1.06508,1.4504843,0.18630278,-0.08054656,1.019588,-0.011964805,0.09251136,1.019588,-0.19553849,0.061236545,0.008749952,-0.07214817,0.3114611,-0.3368873,-0.16428,0.97595,-0.19198
1,1.59184,4.18182,1.10213,1.4641445,0.1800314,-0.096802264,1.0033517,0.003827585,0.09297468,1.0033517,-0.19068821,0.06524456,0.004713209,-0.04198982,0.28991473,-0.23125573,-0.14429,0.96349,-0.18738
1,1.59184,4.25253,1.00169,1.4774308,0.17261814,-0.11283498,0.9870896,0.01960698,0.093228005,0.9870896,-0.184964,0.06739663,0.002808851,-0.011964205,0.2668763,-0.12460525,-0.1664,0.95129,-0.18207
1,1.59184,4.32323,0.83609,1.4902802,0.16408268,-0.12856507,0.97090435,0.035144262,0.09342081,0.97090435,-0.17840225,0.06773982,0.003000267,0.017161127,0.2422143,-0.018380092,-0.20812,0.93949,-0.17598
1,1.59184,4.39394,0.69467,1.5026393,0.15444691,-0.14392172,0.9548957,0.050222352,0.093699366,0.9548957,-0.17103842,0.06636245,0.005195715,0.044584002,0.21587554,0.08591838,-0.24178,0.928,-0.16925
1,1.59184,4.46465,0.81684,1.5144504,0.14374001,-0.15882961,0.93917227,0.06462989,0.094199724,0.93917227,-0.1629102,0.06339688,0.009245069,0.06945378,0.18791378,0.18668388,-0.19295,0.91681,-0.16187
1,1.59184,4.53535,0.90112,1.5256592,0.13199921,-0.1732153,0.923844,0.07816992,0.09504538,0.923844,-0.1540562,0.059023123,0.014936529,0.090905316,0.1584838,0.28230512,-0.15536,0.90602,-0.15384
1,1.59184,4.60606,0.8058,1.5362194,0.11925937,-0.1870141,0.9090169,0.09067018,0.09634392,0.9090169,-0.14451064,0.05346636,0.021999683,0.108094655,0.12782496,0.37126902,-0.17301,0.89565,-0.14509
1,1.59184,4.67677,0.8469,1.5460811,0.10556725,-0.20015644,0.8948018,0.101975344,0.09818109,0.8948018,-0.13431104,0.04699944,0.030103704,0.12021386,0.096284196,0.45213747,-0.14776,0.88567,-0.13571
1,1.59184,4.74747,0.73811,1.5551977,0.09097248,-0.21257395,0.8813096,0.11195744,0.10061651,0.8813096,-0.123493426,0.039940163,0.038862374,0.12654103,0.06429331,0.5236548,-0.16856,0.87615,-0.12565
1,1.59184,4.81818,0.49857,1.5635301,0.075525366,-0.22420353,0.86864126,0.1205215,0.103682026,0.86864126,-0.11208941,0.03264123,0.047847256,0.12648302,0.032342955,0.58483,-0.22946,0.86711,-0.11491
